YEARA,DATEA,GAME_IDH,TEAMH,PTSH,TEAMA,PTSA,FG_PCTH,FG_PCTA,FT_PCTH,FT_PCTA,FG3_PCTH,FG3_PCTA,ASTH,ASTA,REBH,REBA,TOVH,TOVA,WIN,WINTEAMNAME,WINTEAMNUM
2016,2016-01-14,21500592,GSW,116.0,LAL,98.0,0.5,0.444,0.85,0.583,0.394,0.174,26.0,17.0,47.0,47.0,19.0,21.0,,GSW,1.0
2016,2016-01-15,21500593,IND,104.0,WAS,118.0,0.475,0.52,0.781,0.5,0.176,0.44,19.0,26.0,35.0,54.0,13.0,15.0,,IND,0.0
2016,2016-01-15,21500594,OKC,113.0,MIN,93.0,0.528,0.4,0.636,0.87,0.217,0.417,31.0,15.0,40.0,45.0,6.0,12.0,,OKC,1.0
2016,2016-01-15,21500595,BOS,117.0,PHX,103.0,0.438,0.393,0.655,0.821,0.467,0.37,30.0,24.0,56.0,45.0,12.0,14.0,,BOS,1.0
2016,2016-01-15,21500596,BKN,104.0,POR,116.0,0.447,0.505,0.714,0.636,0.421,0.429,22.0,26.0,46.0,42.0,12.0,9.0,,BKN,0.0
2016,2016-01-15,21500597,CHI,77.0,DAL,83.0,0.36,0.39,0.867,0.882,0.105,0.364,16.0,20.0,47.0,43.0,8.0,9.0,,CHI,0.0
2016,2016-01-15,21500598,NOP,109.0,CHA,107.0,0.494,0.488,0.846,0.75,0.444,0.4,29.0,21.0,38.0,38.0,8.0,11.0,,NOP,1.0
2016,2016-01-15,21500599,MIL,108.0,ATL,101.0,0.417,0.43,0.676,1.0,0.3,0.3,19.0,29.0,60.0,43.0,16.0,17.0,,MIL,1.0
2016,2016-01-15,21500600,DEN,95.0,MIA,98.0,0.41,0.494,0.962,0.737,0.333,0.333,23.0,26.0,37.0,42.0,13.0,13.0,,DEN,0.0
2016,2016-01-15,21500601,HOU,77.0,CLE,91.0,0.351,0.391,0.655,0.652,0.24,0.229,15.0,19.0,40.0,49.0,18.0,14.0,,HOU,0.0
2016,2016-01-16,21500603,CHA,92.0,MIL,105.0,0.379,0.542,0.773,0.846,0.25,0.417,27.0,23.0,35.0,46.0,5.0,15.0,,CHA,0.0
2016,2016-01-16,21500602,ATL,114.0,BKN,86.0,0.557,0.436,0.75,0.632,0.276,0.3,34.0,22.0,40.0,36.0,10.0,17.0,,ATL,1.0
2016,2016-01-16,21500604,WAS,117.0,BOS,119.0,0.449,0.443,0.861,0.889,0.273,0.31,25.0,27.0,42.0,47.0,13.0,16.0,,WAS,0.0
2016,2016-01-16,21500605,DET,113.0,GSW,95.0,0.465,0.362,0.55,0.739,0.348,0.4,22.0,18.0,57.0,47.0,9.0,12.0,,DET,1.0
2016,2016-01-16,21500606,PHI,114.0,POR,89.0,0.553,0.391,0.667,0.667,0.435,0.172,27.0,17.0,45.0,38.0,13.0,13.0,,PHI,1.0
2016,2016-01-16,21500607,MEM,103.0,NYK,95.0,0.476,0.455,0.769,0.833,0.5,0.25,24.0,20.0,44.0,36.0,8.0,8.0,,MEM,1.0
2016,2016-01-16,21500608,UTA,109.0,LAL,82.0,0.494,0.344,0.833,0.611,0.5,0.391,17.0,16.0,51.0,44.0,10.0,14.0,,UTA,1.0
2016,2016-01-16,21500609,LAC,103.0,SAC,110.0,0.396,0.474,0.737,0.758,0.333,0.52,24.0,28.0,46.0,52.0,11.0,17.0,,LAC,0.0
2016,2016-01-17,21500610,MIN,117.0,PHX,87.0,0.565,0.432,0.8,0.56,0.389,0.2,23.0,16.0,41.0,30.0,15.0,15.0,,MIN,1.0
2016,2016-01-17,21500611,OKC,99.0,MIA,74.0,0.455,0.417,1.0,0.909,0.318,0.286,24.0,12.0,44.0,36.0,14.0,19.0,,OKC,1.0
2016,2016-01-17,21500612,SAS,112.0,DAL,83.0,0.467,0.358,0.821,0.76,0.25,0.261,22.0,20.0,51.0,45.0,7.0,13.0,,SAS,1.0
2016,2016-01-17,21500613,DEN,129.0,IND,126.0,0.505,0.585,0.711,0.7,0.385,0.45,25.0,27.0,42.0,33.0,17.0,15.0,,DEN,1.0
2016,2016-01-17,21500614,LAL,95.0,HOU,112.0,0.451,0.484,0.789,0.75,0.316,0.286,25.0,21.0,36.0,51.0,14.0,13.0,,LAL,0.0
2016,2016-01-18,21500615,NYK,119.0,PHI,113.0,0.443,0.441,0.833,0.52,0.4,0.357,26.0,27.0,53.0,51.0,14.0,13.0,,NYK,1.0
2016,2016-01-18,21500616,CHA,124.0,UTA,119.0,0.466,0.423,0.875,0.8,0.519,0.333,20.0,27.0,50.0,49.0,16.0,10.0,,CHA,1.0
2016,2016-01-18,21500617,WAS,98.0,POR,108.0,0.481,0.512,0.75,0.455,0.429,0.548,25.0,25.0,35.0,48.0,9.0,15.0,,WAS,0.0
2016,2016-01-18,21500618,MEM,101.0,NOP,99.0,0.467,0.486,0.767,0.913,0.421,0.316,27.0,19.0,40.0,34.0,10.0,15.0,,MEM,1.0
2016,2016-01-18,21500619,DET,101.0,CHI,111.0,0.442,0.524,0.6,0.7,0.192,0.429,18.0,28.0,50.0,38.0,11.0,10.0,,DET,0.0
2016,2016-01-18,21500620,ATL,98.0,ORL,81.0,0.513,0.345,0.7,0.75,0.474,0.273,31.0,21.0,47.0,42.0,17.0,13.0,,ATL,1.0
2016,2016-01-18,21500621,TOR,112.0,BKN,100.0,0.506,0.513,0.722,0.895,0.542,0.357,24.0,24.0,36.0,40.0,7.0,14.0,,TOR,1.0
2016,2016-01-18,21500622,CLE,98.0,GSW,132.0,0.481,0.541,0.68,0.778,0.368,0.475,22.0,33.0,36.0,37.0,15.0,8.0,,CLE,0.0
2016,2016-01-18,21500623,DAL,118.0,BOS,113.0,0.43,0.426,0.917,0.808,0.471,0.4,23.0,24.0,51.0,49.0,14.0,12.0,,DAL,1.0
2016,2016-01-18,21500624,LAC,140.0,HOU,132.0,0.516,0.5,0.727,0.635,0.595,0.344,28.0,31.0,41.0,52.0,12.0,14.0,,LAC,1.0
2016,2016-01-19,21500625,MIA,79.0,MIL,91.0,0.365,0.486,0.769,0.875,0.227,0.417,13.0,19.0,38.0,39.0,14.0,17.0,,MIA,0.0
2016,2016-01-19,21500626,NOP,114.0,MIN,99.0,0.506,0.474,0.87,0.774,0.435,0.214,21.0,18.0,40.0,39.0,15.0,16.0,,NOP,1.0
2016,2016-01-19,21500627,DEN,104.0,OKC,110.0,0.422,0.423,0.75,0.733,0.35,0.214,21.0,30.0,48.0,52.0,17.0,13.0,,DEN,0.0
2016,2016-01-19,21500628,PHX,94.0,IND,97.0,0.346,0.41,0.931,0.735,0.314,0.2,15.0,14.0,53.0,46.0,22.0,14.0,,PHX,0.0
2016,2016-01-20,21500629,ORL,87.0,PHI,96.0,0.393,0.486,0.654,0.714,0.235,0.474,19.0,20.0,47.0,41.0,14.0,14.0,,ORL,0.0
2016,2016-01-20,21500630,WAS,106.0,MIA,87.0,0.523,0.485,0.846,0.778,0.313,0.467,27.0,23.0,34.0,31.0,10.0,20.0,,WAS,1.0
2016,2016-01-20,21500631,BKN,78.0,CLE,91.0,0.417,0.468,0.5,0.7,0.211,0.294,20.0,15.0,39.0,45.0,12.0,13.0,,BKN,0.0
2016,2016-01-20,21500632,NYK,118.0,UTA,111.0,0.522,0.43,0.944,0.806,0.412,0.444,20.0,19.0,38.0,40.0,9.0,12.0,,NYK,1.0
2016,2016-01-20,21500633,TOR,115.0,BOS,109.0,0.554,0.506,0.706,0.733,0.379,0.462,23.0,30.0,37.0,33.0,13.0,14.0,,TOR,1.0
2016,2016-01-20,21500634,CHI,94.0,GSW,125.0,0.37,0.526,0.792,0.65,0.05,0.375,14.0,38.0,49.0,55.0,10.0,10.0,,CHI,0.0
2016,2016-01-20,21500635,HOU,114.0,DET,123.0,0.453,0.475,0.889,0.593,0.5,0.4,21.0,23.0,48.0,52.0,13.0,10.0,,HOU,0.0
2016,2016-01-20,21500636,OKC,109.0,CHA,95.0,0.47,0.42,0.733,0.857,0.375,0.333,28.0,17.0,51.0,34.0,20.0,16.0,,OKC,1.0
2016,2016-01-20,21500637,DAL,106.0,MIN,94.0,0.433,0.44,0.773,0.818,0.2,0.217,18.0,26.0,46.0,52.0,11.0,17.0,,DAL,1.0
2016,2016-01-20,21500638,LAL,93.0,SAC,112.0,0.356,0.483,0.806,0.714,0.16,0.3,17.0,28.0,41.0,59.0,9.0,14.0,,LAL,0.0
2016,2016-01-20,21500639,POR,98.0,ATL,104.0,0.436,0.448,0.636,0.696,0.29,0.417,23.0,25.0,50.0,43.0,12.0,13.0,,POR,0.0
2016,2016-01-21,21500640,CLE,115.0,LAC,102.0,0.506,0.45,0.75,0.667,0.464,0.24,29.0,19.0,47.0,35.0,13.0,9.0,,CLE,1.0
2016,2016-01-21,21500641,NOP,115.0,DET,99.0,0.535,0.418,1.0,0.8,0.417,0.233,26.0,17.0,44.0,44.0,9.0,15.0,,NOP,1.0
2016,2016-01-21,21500642,DEN,101.0,MEM,102.0,0.45,0.5,0.769,0.828,0.3,0.286,26.0,21.0,40.0,37.0,10.0,12.0,,DEN,0.0
2016,2016-01-21,21500643,SAC,91.0,ATL,88.0,0.359,0.417,0.75,0.667,0.292,0.242,24.0,21.0,56.0,42.0,19.0,19.0,,SAC,1.0
2016,2016-01-21,21500644,PHX,89.0,SAS,117.0,0.395,0.488,0.826,0.857,0.333,0.643,18.0,24.0,43.0,43.0,13.0,8.0,,PHX,0.0
2016,2016-01-22,21500645,ORL,116.0,CHA,120.0,0.495,0.446,0.789,0.909,0.478,0.37,31.0,23.0,48.0,48.0,19.0,9.0,,ORL,0.0
2016,2016-01-22,21500646,BOS,110.0,CHI,101.0,0.448,0.427,0.762,0.846,0.348,0.231,26.0,11.0,46.0,50.0,12.0,20.0,,BOS,1.0
2016,2016-01-22,21500647,BKN,86.0,UTA,108.0,0.44,0.573,0.778,0.867,0.375,0.563,24.0,28.0,24.0,40.0,11.0,14.0,,BKN,0.0
2016,2016-01-22,21500648,NYK,88.0,LAC,116.0,0.388,0.566,0.9,0.708,0.222,0.565,24.0,27.0,42.0,36.0,17.0,9.0,,NYK,0.0
2016,2016-01-22,21500649,TOR,101.0,MIA,81.0,0.467,0.407,0.857,0.647,0.52,0.235,19.0,13.0,41.0,42.0,12.0,12.0,,TOR,1.0
2016,2016-01-22,21500650,HOU,102.0,MIL,98.0,0.404,0.459,0.688,0.773,0.341,0.214,27.0,30.0,42.0,48.0,11.0,15.0,,HOU,1.0
2016,2016-01-22,21500651,DAL,106.0,OKC,109.0,0.46,0.495,0.889,0.733,0.303,0.267,24.0,18.0,33.0,47.0,8.0,14.0,,DAL,0.0
2016,2016-01-22,21500652,GSW,122.0,IND,110.0,0.478,0.463,0.88,0.704,0.424,0.176,31.0,22.0,50.0,44.0,17.0,13.0,,GSW,1.0
2016,2016-01-22,21500653,LAL,95.0,SAS,108.0,0.452,0.506,0.722,0.846,0.375,0.524,19.0,26.0,45.0,35.0,11.0,6.0,,LAL,0.0
2016,2016-01-23,21500655,CHA,97.0,NYK,84.0,0.341,0.377,0.865,0.594,0.29,0.292,17.0,23.0,49.0,51.0,11.0,14.0,,CHA,1.0
2016,2016-01-23,21500657,NOP,116.0,MIL,99.0,0.457,0.527,0.765,0.833,0.548,0.4,33.0,20.0,41.0,43.0,8.0,18.0,,NOP,1.0
2016,2016-01-23,21500658,MIN,106.0,MEM,101.0,0.5,0.468,0.917,0.818,0.294,0.474,26.0,22.0,38.0,34.0,15.0,13.0,,MIN,1.0
2016,2016-01-23,21500659,CLE,83.0,CHI,96.0,0.372,0.437,0.409,0.867,0.167,0.412,17.0,21.0,48.0,53.0,4.0,7.0,,CLE,0.0
2016,2016-01-23,21500660,PHX,98.0,ATL,95.0,0.4,0.405,0.769,0.833,0.417,0.353,22.0,23.0,52.0,43.0,17.0,16.0,,PHX,1.0
2016,2016-01-23,21500661,DEN,104.0,DET,101.0,0.462,0.476,0.828,0.526,0.364,0.379,18.0,23.0,32.0,51.0,8.0,16.0,,DEN,1.0
2016,2016-01-23,21500662,POR,121.0,LAL,103.0,0.505,0.493,0.773,0.875,0.323,0.412,26.0,14.0,42.0,30.0,8.0,18.0,,POR,1.0
2016,2016-01-23,21500663,SAC,108.0,IND,97.0,0.447,0.419,0.75,0.72,0.313,0.368,19.0,18.0,52.0,41.0,14.0,10.0,,SAC,1.0
2016,2016-01-24,21500665,HOU,115.0,DAL,104.0,0.483,0.456,0.667,0.773,0.341,0.5,27.0,17.0,40.0,36.0,7.0,14.0,,HOU,1.0
2016,2016-01-24,21500666,TOR,112.0,LAC,94.0,0.494,0.447,0.692,0.6,0.545,0.308,19.0,21.0,44.0,34.0,15.0,13.0,,TOR,1.0
2016,2016-01-24,21500656,PHI,92.0,BOS,112.0,0.393,0.443,0.7,0.789,0.308,0.44,17.0,29.0,47.0,51.0,23.0,16.0,,PHI,0.0
2016,2016-01-24,21500664,BKN,116.0,OKC,106.0,0.479,0.462,0.72,0.632,0.471,0.308,24.0,20.0,49.0,46.0,11.0,14.0,,BKN,1.0
2016,2016-01-25,21500667,CLE,114.0,MIN,107.0,0.506,0.488,0.65,0.913,0.355,0.25,30.0,28.0,43.0,38.0,15.0,10.0,,CLE,1.0
2016,2016-01-25,21500668,WAS,91.0,BOS,116.0,0.427,0.489,0.667,0.826,0.292,0.409,24.0,31.0,39.0,43.0,20.0,10.0,,WAS,0.0
2016,2016-01-25,21500669,CHI,84.0,MIA,89.0,0.398,0.457,0.75,0.706,0.278,0.214,18.0,21.0,49.0,46.0,13.0,11.0,,CHI,0.0
2016,2016-01-25,21500670,MEM,108.0,ORL,102.0,0.43,0.465,0.64,0.857,0.333,0.357,25.0,24.0,54.0,46.0,10.0,19.0,,MEM,1.0
2016,2016-01-25,21500671,NOP,111.0,HOU,112.0,0.462,0.475,0.56,0.81,0.448,0.475,23.0,22.0,50.0,38.0,12.0,13.0,,NOP,0.0
2016,2016-01-25,21500672,DEN,105.0,ATL,119.0,0.393,0.5,0.892,0.923,0.3,0.333,18.0,28.0,43.0,42.0,15.0,14.0,,DEN,0.0
2016,2016-01-25,21500673,UTA,92.0,DET,95.0,0.4,0.453,0.833,0.485,0.31,0.5,18.0,19.0,49.0,42.0,13.0,10.0,,UTA,0.0
2016,2016-01-25,21500674,SAC,128.0,CHA,129.0,0.527,0.4,0.781,0.808,0.304,0.455,36.0,27.0,56.0,46.0,22.0,9.0,,SAC,0.0
2016,2016-01-25,21500675,GSW,120.0,SAS,90.0,0.518,0.419,0.84,0.742,0.423,0.357,31.0,21.0,45.0,38.0,21.0,25.0,,GSW,1.0
2016,2016-01-26,21500676,IND,89.0,LAC,91.0,0.422,0.41,0.583,0.5,0.313,0.405,18.0,16.0,48.0,44.0,17.0,15.0,,IND,0.0
2016,2016-01-26,21500677,PHI,113.0,PHX,103.0,0.481,0.47,0.667,0.679,0.393,0.316,25.0,27.0,41.0,45.0,11.0,17.0,,PHI,1.0
2016,2016-01-26,21500678,BKN,98.0,MIA,102.0,0.507,0.542,0.739,0.9,0.5,0.333,24.0,27.0,32.0,37.0,16.0,12.0,,BKN,0.0
2016,2016-01-26,21500679,NYK,122.0,OKC,128.0,0.463,0.465,0.767,0.862,0.478,0.55,24.0,23.0,42.0,59.0,9.0,13.0,,NYK,0.0
2016,2016-01-26,21500680,TOR,106.0,WAS,89.0,0.443,0.41,0.781,0.75,0.379,0.267,20.0,20.0,48.0,35.0,15.0,11.0,,TOR,1.0
2016,2016-01-26,21500681,MIL,107.0,ORL,100.0,0.494,0.413,0.839,0.724,0.385,0.542,22.0,22.0,45.0,39.0,12.0,11.0,,MIL,1.0
2016,2016-01-26,21500682,POR,112.0,SAC,97.0,0.489,0.419,0.789,0.563,0.3,0.368,28.0,26.0,48.0,45.0,12.0,13.0,,POR,1.0
2016,2016-01-26,21500683,LAL,90.0,DAL,92.0,0.405,0.434,0.821,0.769,0.28,0.24,15.0,21.0,47.0,35.0,12.0,6.0,,LAL,0.0
2016,2016-01-27,21500684,CLE,115.0,PHX,93.0,0.556,0.471,0.875,0.76,0.393,0.4,34.0,25.0,37.0,34.0,13.0,22.0,,CLE,1.0
2016,2016-01-27,21500685,BOS,111.0,DEN,103.0,0.427,0.429,0.833,0.75,0.321,0.333,29.0,23.0,48.0,53.0,11.0,20.0,,BOS,1.0
2016,2016-01-27,21500686,DET,110.0,PHI,97.0,0.429,0.476,0.711,0.706,0.238,0.368,15.0,24.0,51.0,38.0,10.0,16.0,,DET,1.0
2016,2016-01-27,21500687,ATL,83.0,LAC,85.0,0.418,0.388,0.5,0.667,0.435,0.185,21.0,18.0,49.0,46.0,22.0,11.0,,ATL,0.0
2016,2016-01-27,21500688,MIN,123.0,OKC,126.0,0.556,0.527,0.643,0.952,0.357,0.5,31.0,23.0,35.0,47.0,8.0,12.0,,MIN,0.0
2016,2016-01-27,21500689,SAS,130.0,HOU,99.0,0.556,0.384,0.857,0.673,0.522,0.267,34.0,14.0,49.0,40.0,13.0,15.0,,SAS,1.0
2016,2016-01-27,21500690,UTA,102.0,CHA,73.0,0.494,0.368,0.667,0.81,0.387,0.24,23.0,10.0,45.0,35.0,10.0,18.0,,UTA,1.0
2016,2016-01-27,21500691,GSW,127.0,DAL,107.0,0.58,0.506,0.905,0.667,0.483,0.355,33.0,20.0,40.0,34.0,9.0,10.0,,GSW,1.0
2016,2016-01-28,21500692,IND,111.0,ATL,92.0,0.487,0.398,0.867,0.905,0.6,0.25,20.0,20.0,49.0,32.0,16.0,14.0,,IND,1.0
2016,2016-01-28,21500693,WAS,113.0,DEN,117.0,0.443,0.506,0.8,0.788,0.393,0.5,21.0,25.0,41.0,39.0,14.0,15.0,,WAS,0.0
2016,2016-01-28,21500694,TOR,103.0,NYK,93.0,0.435,0.437,0.724,0.5,0.4,0.389,21.0,20.0,50.0,40.0,10.0,9.0,,TOR,1.0
2016,2016-01-28,21500695,MEM,103.0,MIL,83.0,0.475,0.367,0.85,0.889,0.357,0.063,28.0,17.0,37.0,46.0,11.0,14.0,,MEM,1.0
2016,2016-01-28,21500696,NOP,114.0,SAC,105.0,0.439,0.449,0.75,0.75,0.385,0.357,25.0,29.0,47.0,40.0,14.0,13.0,,NOP,1.0
2016,2016-01-28,21500697,LAL,91.0,CHI,114.0,0.376,0.495,0.783,0.875,0.36,0.353,21.0,29.0,41.0,51.0,14.0,10.0,,LAL,0.0
2016,2016-01-29,21500698,BOS,113.0,ORL,94.0,0.5,0.405,0.81,0.793,0.417,0.35,28.0,17.0,46.0,41.0,12.0,16.0,,BOS,1.0
2016,2016-01-29,21500699,DET,106.0,CLE,114.0,0.476,0.47,0.731,0.931,0.304,0.391,20.0,20.0,39.0,47.0,9.0,7.0,,DET,0.0
2016,2016-01-29,21500700,NYK,102.0,PHX,84.0,0.429,0.412,0.885,0.583,0.35,0.269,24.0,20.0,49.0,47.0,8.0,16.0,,NYK,1.0
2016,2016-01-29,21500701,OKC,116.0,HOU,108.0,0.477,0.379,0.867,0.628,0.421,0.231,23.0,23.0,57.0,40.0,18.0,10.0,,OKC,1.0
2016,2016-01-29,21500703,MIL,103.0,MIA,107.0,0.475,0.5,0.893,0.813,0.167,0.389,18.0,27.0,40.0,34.0,19.0,17.0,,MIL,0.0
2016,2016-01-29,21500702,DAL,91.0,BKN,79.0,0.463,0.359,0.6,0.826,0.381,0.2,22.0,13.0,49.0,44.0,12.0,10.0,,DAL,1.0
2016,2016-01-29,21500704,UTA,103.0,MIN,90.0,0.526,0.467,0.813,0.692,0.4,0.2,24.0,17.0,40.0,38.0,13.0,14.0,,UTA,1.0
2016,2016-01-29,21500705,POR,109.0,CHA,91.0,0.489,0.388,0.75,0.679,0.35,0.345,24.0,17.0,51.0,47.0,11.0,16.0,,POR,1.0
2016,2016-01-29,21500706,LAC,105.0,LAL,93.0,0.494,0.436,0.708,0.8,0.308,0.385,20.0,19.0,38.0,48.0,8.0,17.0,,LAC,1.0
2016,2016-01-30,21500707,PHI,105.0,GSW,108.0,0.457,0.495,0.524,0.5,0.345,0.433,23.0,37.0,40.0,57.0,10.0,23.0,,PHI,0.0
2016,2016-01-30,21500708,TOR,111.0,DET,107.0,0.462,0.448,0.745,0.588,0.286,0.31,12.0,9.0,45.0,39.0,13.0,11.0,,TOR,1.0
2016,2016-01-30,21500709,IND,109.0,DEN,105.0,0.44,0.46,0.75,0.84,0.333,0.222,26.0,24.0,49.0,45.0,15.0,19.0,,IND,1.0
2016,2016-01-30,21500710,NOP,105.0,BKN,103.0,0.462,0.476,0.8,0.609,0.407,0.45,24.0,23.0,48.0,44.0,9.0,10.0,,NOP,1.0
2016,2016-01-30,21500711,HOU,122.0,WAS,123.0,0.477,0.523,0.697,0.733,0.486,0.344,24.0,30.0,37.0,45.0,10.0,12.0,,HOU,0.0
2016,2016-01-30,21500712,MEM,121.0,SAC,117.0,0.519,0.413,0.838,0.842,0.444,0.375,23.0,16.0,32.0,51.0,13.0,19.0,,MEM,1.0
2016,2016-01-30,21500713,CLE,117.0,SAS,103.0,0.549,0.494,0.857,0.81,0.391,0.333,24.0,20.0,43.0,32.0,9.0,6.0,,CLE,1.0
2016,2016-01-31,21500714,LAC,120.0,CHI,93.0,0.536,0.43,0.684,0.727,0.531,0.333,26.0,19.0,46.0,42.0,11.0,9.0,,LAC,1.0
2016,2016-01-31,21500715,MIA,105.0,ATL,87.0,0.481,0.386,0.846,0.875,0.25,0.227,21.0,13.0,47.0,31.0,18.0,17.0,,MIA,1.0
2016,2016-01-31,21500716,ORL,119.0,BOS,114.0,0.537,0.419,0.6,0.8,0.417,0.348,27.0,17.0,50.0,41.0,15.0,10.0,,ORL,1.0
2016,2016-01-31,21500717,DAL,91.0,PHX,78.0,0.397,0.365,0.913,0.792,0.276,0.217,15.0,13.0,42.0,44.0,14.0,19.0,,DAL,1.0
2016,2016-01-31,21500718,NYK,95.0,GSW,116.0,0.367,0.575,0.885,0.696,0.333,0.552,19.0,31.0,41.0,44.0,11.0,18.0,,NYK,0.0
2016,2016-01-31,21500719,POR,96.0,MIN,93.0,0.421,0.438,0.867,0.679,0.222,0.25,16.0,20.0,37.0,49.0,13.0,16.0,,POR,1.0
2016,2016-01-31,21500720,LAL,82.0,CHA,101.0,0.338,0.375,0.87,0.615,0.276,0.361,13.0,28.0,42.0,59.0,15.0,10.0,,LAL,0.0
2016,2016-02-01,21500721,IND,106.0,CLE,111.0,0.426,0.5,0.857,0.696,0.296,0.318,24.0,22.0,44.0,45.0,16.0,16.0,,IND,0.0
2016,2016-02-01,21500722,BKN,100.0,DET,105.0,0.488,0.429,0.867,0.688,0.438,0.333,28.0,18.0,39.0,49.0,11.0,9.0,,BKN,0.0
2016,2016-02-01,21500723,ATL,112.0,DAL,97.0,0.525,0.365,0.737,0.737,0.4,0.269,29.0,14.0,50.0,37.0,15.0,6.0,,ATL,1.0
2016,2016-02-01,21500724,NOP,95.0,MEM,110.0,0.409,0.606,0.619,0.833,0.385,0.563,19.0,27.0,37.0,40.0,9.0,14.0,,NOP,0.0
2016,2016-02-01,21500725,OKC,114.0,WAS,98.0,0.518,0.465,0.778,0.733,0.318,0.269,25.0,20.0,53.0,27.0,18.0,13.0,,OKC,1.0
2016,2016-02-01,21500726,SAS,107.0,ORL,92.0,0.513,0.406,0.857,0.818,0.375,0.294,27.0,19.0,42.0,51.0,13.0,16.0,,SAS,1.0
2016,2016-02-01,21500727,DEN,112.0,TOR,93.0,0.542,0.372,0.8,0.692,0.455,0.32,28.0,13.0,49.0,35.0,19.0,12.0,,DEN,1.0
2016,2016-02-01,21500728,UTA,105.0,CHI,96.0,0.447,0.433,0.667,0.65,0.389,0.238,19.0,19.0,50.0,42.0,14.0,14.0,,UTA,1.0
2016,2016-02-01,21500729,SAC,111.0,MIL,104.0,0.453,0.5,0.8,0.706,0.346,0.4,21.0,27.0,53.0,37.0,16.0,15.0,,SAC,1.0
2016,2016-02-02,21500730,NYK,89.0,BOS,97.0,0.378,0.444,0.75,0.824,0.3,0.158,13.0,20.0,50.0,45.0,16.0,10.0,,NYK,0.0
2016,2016-02-02,21500731,HOU,115.0,MIA,102.0,0.524,0.447,0.688,0.741,0.457,0.353,30.0,26.0,34.0,51.0,11.0,17.0,,HOU,1.0
2016,2016-02-02,21500732,PHX,97.0,TOR,104.0,0.468,0.473,0.733,0.781,0.387,0.333,23.0,15.0,38.0,35.0,16.0,12.0,,PHX,0.0
2016,2016-02-02,21500733,POR,107.0,MIL,95.0,0.459,0.442,0.72,0.583,0.355,0.357,25.0,23.0,49.0,43.0,15.0,13.0,,POR,1.0
2016,2016-02-02,21500734,LAL,119.0,MIN,115.0,0.5,0.575,0.771,0.76,0.462,0.235,23.0,36.0,31.0,33.0,9.0,15.0,,LAL,1.0
2016,2016-02-03,21500735,CHA,106.0,CLE,97.0,0.494,0.458,0.826,0.786,0.333,0.357,26.0,16.0,49.0,28.0,14.0,7.0,,CHA,1.0
2016,2016-02-03,21500736,PHI,86.0,ATL,124.0,0.417,0.522,0.714,0.72,0.222,0.5,27.0,28.0,38.0,52.0,23.0,18.0,,PHI,0.0
2016,2016-02-03,21500737,BOS,102.0,DET,95.0,0.438,0.376,0.846,0.714,0.333,0.324,28.0,18.0,49.0,48.0,10.0,16.0,,BOS,1.0
2016,2016-02-03,21500738,BKN,100.0,IND,114.0,0.444,0.5,0.677,0.824,0.304,0.5,25.0,23.0,40.0,44.0,16.0,15.0,,BKN,0.0
2016,2016-02-03,21500739,WAS,121.0,GSW,134.0,0.505,0.527,0.7,0.552,0.348,0.488,26.0,35.0,38.0,49.0,13.0,18.0,,WAS,0.0
2016,2016-02-03,21500740,OKC,117.0,ORL,114.0,0.473,0.495,0.8,0.833,0.333,0.435,25.0,25.0,50.0,39.0,13.0,9.0,,OKC,1.0
2016,2016-02-03,21500741,DAL,90.0,MIA,93.0,0.391,0.42,0.737,0.739,0.4,0.133,18.0,18.0,46.0,54.0,4.0,7.0,,DAL,0.0
2016,2016-02-03,21500742,SAS,110.0,NOP,97.0,0.519,0.456,0.944,0.857,0.6,0.158,30.0,21.0,36.0,45.0,14.0,16.0,,SAS,1.0
2016,2016-02-03,21500743,UTA,85.0,DEN,81.0,0.446,0.371,0.7,0.758,0.227,0.222,14.0,11.0,38.0,41.0,14.0,14.0,,UTA,1.0
2016,2016-02-03,21500744,SAC,102.0,CHI,107.0,0.477,0.455,0.632,0.762,0.3,0.524,21.0,26.0,45.0,49.0,16.0,17.0,,SAC,0.0
2016,2016-02-03,21500745,LAC,102.0,MIN,108.0,0.44,0.506,0.735,0.846,0.344,0.471,20.0,24.0,35.0,42.0,13.0,15.0,,LAC,0.0
2016,2016-02-04,21500746,DET,111.0,NYK,105.0,0.506,0.429,0.667,0.794,0.529,0.273,17.0,20.0,42.0,43.0,13.0,9.0,,DET,1.0
2016,2016-02-04,21500749,PHX,105.0,HOU,111.0,0.386,0.43,0.938,0.688,0.379,0.357,22.0,24.0,54.0,49.0,24.0,16.0,,PHX,0.0
2016,2016-02-04,21500747,NOP,96.0,LAL,99.0,0.459,0.481,0.538,0.7,0.2,0.35,16.0,14.0,40.0,48.0,7.0,16.0,,NOP,0.0
2016,2016-02-04,21500748,POR,103.0,TOR,110.0,0.469,0.471,0.739,0.72,0.4,0.632,21.0,23.0,40.0,45.0,14.0,14.0,,POR,0.0
2016,2016-02-05,21500750,ATL,102.0,IND,96.0,0.513,0.418,0.7,0.778,0.37,0.419,29.0,23.0,32.0,53.0,15.0,19.0,,ATL,1.0
2016,2016-02-05,21500751,CHA,95.0,MIA,98.0,0.444,0.457,0.867,0.667,0.385,0.0,23.0,20.0,41.0,48.0,12.0,8.0,,CHA,0.0
